TransactionId,FraudResult
TransactionId_27652,0
TransactionId_19794,0
TransactionId_130004,0
TransactionId_119442,0
TransactionId_135970,0
TransactionId_22222,0
TransactionId_32937,0
TransactionId_86077,0
TransactionId_98886,0
TransactionId_109750,0
TransactionId_120730,0
TransactionId_113871,0
TransactionId_137541,0
TransactionId_96594,0
TransactionId_79963,0
TransactionId_25076,0
TransactionId_11311,0
TransactionId_98554,0
TransactionId_84089,0
TransactionId_106066,0
TransactionId_73093,0
TransactionId_100411,0
TransactionId_91788,0
TransactionId_120473,0
TransactionId_14634,0
TransactionId_83826,0
TransactionId_45094,0
TransactionId_104845,0
TransactionId_127828,0
TransactionId_27250,0
TransactionId_103528,0
TransactionId_131840,0
TransactionId_36224,0
TransactionId_131003,0
TransactionId_39657,0
TransactionId_97091,0
TransactionId_40167,0
TransactionId_48969,0
TransactionId_37035,0
TransactionId_14580,0
TransactionId_115322,0
TransactionId_45673,0
TransactionId_77765,0
TransactionId_79018,0
TransactionId_39327,0
TransactionId_6034,0
TransactionId_78861,0
TransactionId_53812,0
TransactionId_61587,0
TransactionId_102404,0
TransactionId_36835,0
TransactionId_72284,0
TransactionId_96155,0
TransactionId_31794,0
TransactionId_130969,0
TransactionId_135239,0
TransactionId_24547,0
TransactionId_130341,0
TransactionId_7981,0
TransactionId_42232,0
TransactionId_100096,0
TransactionId_28293,0
TransactionId_52395,0
TransactionId_105685,0
TransactionId_47356,0
TransactionId_77428,0
TransactionId_119539,0
TransactionId_5096,0
TransactionId_4263,0
TransactionId_114180,0
TransactionId_31563,0
TransactionId_60083,0
TransactionId_58230,0
TransactionId_29448,0
TransactionId_2384,0
TransactionId_175,0
TransactionId_75870,0
TransactionId_33990,0
TransactionId_99915,0
TransactionId_74972,0
TransactionId_80027,0
TransactionId_2793,0
TransactionId_114345,0
TransactionId_93785,0
TransactionId_13503,0
TransactionId_90707,0
TransactionId_71154,0
TransactionId_31528,0
TransactionId_118635,0
TransactionId_140484,0
TransactionId_85173,0
TransactionId_75580,0
TransactionId_112922,0
TransactionId_54349,0
TransactionId_135048,0
TransactionId_70770,0
TransactionId_133007,0
TransactionId_9842,0
TransactionId_126683,0
TransactionId_112022,0
TransactionId_17912,0
TransactionId_69632,0
TransactionId_130347,0
TransactionId_126280,0
TransactionId_85784,0
TransactionId_9086,0
TransactionId_30971,0
TransactionId_120106,0
TransactionId_29327,0
TransactionId_104690,0
TransactionId_54631,0
TransactionId_78029,0
TransactionId_82020,0
TransactionId_107907,0
TransactionId_3722,0
TransactionId_119728,0
TransactionId_9555,0
TransactionId_78802,0
TransactionId_103673,0
TransactionId_22006,0
TransactionId_96859,0
TransactionId_15376,0
TransactionId_28566,0
TransactionId_59783,0
TransactionId_78,0
TransactionId_113940,0
TransactionId_83443,0
TransactionId_27613,0
TransactionId_59118,0
TransactionId_95480,0
TransactionId_135263,0
TransactionId_112470,0
TransactionId_68130,0
TransactionId_37251,0
TransactionId_58936,0
TransactionId_115186,0
TransactionId_38442,0
TransactionId_83578,0
TransactionId_66629,0
TransactionId_70306,0
TransactionId_45682,0
TransactionId_5939,0
TransactionId_20258,0
TransactionId_87585,0
TransactionId_90224,0
TransactionId_116041,0
TransactionId_90894,0
TransactionId_64918,0
TransactionId_28690,0
TransactionId_130877,0
TransactionId_32519,0
TransactionId_33324,0
TransactionId_51794,0
TransactionId_93273,0
TransactionId_111605,0
TransactionId_5998,0
TransactionId_18778,0
TransactionId_13792,0
TransactionId_34503,0
TransactionId_52749,0
TransactionId_33526,0
TransactionId_9903,0
TransactionId_101876,0
TransactionId_129181,0
TransactionId_83237,0
TransactionId_38966,0
TransactionId_18765,0
TransactionId_136271,0
TransactionId_88680,0
TransactionId_132432,0
TransactionId_130072,0
TransactionId_117373,0
TransactionId_28733,0
TransactionId_114269,0
TransactionId_106936,0
TransactionId_130052,0
TransactionId_109040,0
TransactionId_77157,0
TransactionId_84496,0
TransactionId_22801,0
TransactionId_13065,0
TransactionId_140657,0
TransactionId_65952,0
TransactionId_104650,0
TransactionId_8878,0
TransactionId_42544,0
TransactionId_92524,0
TransactionId_50474,0
TransactionId_70607,0
TransactionId_40325,0
TransactionId_123830,0
TransactionId_122463,0
TransactionId_85574,0
TransactionId_9501,0
TransactionId_118476,0
TransactionId_22533,0
TransactionId_115301,0
TransactionId_52966,0
TransactionId_53775,0
TransactionId_21654,0
TransactionId_90802,0
TransactionId_29296,0
TransactionId_97989,0
TransactionId_114798,0
TransactionId_42233,0
TransactionId_21781,0
TransactionId_55792,0
TransactionId_11885,0
TransactionId_64446,0
TransactionId_2296,0
TransactionId_5750,0
TransactionId_73803,0
TransactionId_11092,0
TransactionId_101401,0
TransactionId_28104,0
TransactionId_86100,0
TransactionId_19598,0
TransactionId_58618,0
TransactionId_118166,0
TransactionId_65574,0
TransactionId_71852,0
TransactionId_58458,0
TransactionId_87163,0
TransactionId_61801,0
TransactionId_27211,0
TransactionId_59802,0
TransactionId_109352,0
TransactionId_65709,0
TransactionId_107539,0
TransactionId_79727,0
TransactionId_85628,0
TransactionId_98888,0
TransactionId_121584,0
TransactionId_45271,0
TransactionId_120122,0
TransactionId_88589,0
TransactionId_3317,0
TransactionId_31048,0
TransactionId_58577,0
TransactionId_133548,0
TransactionId_68948,0
TransactionId_137438,0
TransactionId_29525,0
TransactionId_77599,0
TransactionId_125787,0
TransactionId_104037,0
TransactionId_92794,0
TransactionId_57108,0
TransactionId_64504,0
TransactionId_115241,0
TransactionId_67816,0
TransactionId_38068,0
TransactionId_82992,0
TransactionId_69106,0
TransactionId_30875,0
TransactionId_58287,0
TransactionId_71247,0
TransactionId_28771,0
TransactionId_63667,0
TransactionId_127993,0
TransactionId_129965,0
TransactionId_108120,0
TransactionId_97801,0
TransactionId_14673,0
TransactionId_98637,0
TransactionId_97013,0
TransactionId_40147,0
TransactionId_69731,0
TransactionId_45006,0
TransactionId_102668,0
TransactionId_53138,0
TransactionId_82461,0
TransactionId_130640,0
TransactionId_78342,0
TransactionId_14291,0
TransactionId_88240,0
TransactionId_120743,0
TransactionId_119848,0
TransactionId_113088,0
TransactionId_85257,0
TransactionId_23215,0
TransactionId_133496,0
TransactionId_32413,0
TransactionId_48327,0
TransactionId_20332,0
TransactionId_34327,0
TransactionId_76594,0
TransactionId_45489,0
TransactionId_99317,0
TransactionId_112044,0
TransactionId_70311,0
TransactionId_49588,0
TransactionId_57067,0
TransactionId_64681,0
TransactionId_13932,0
TransactionId_109967,0
TransactionId_100254,0
TransactionId_53820,0
TransactionId_41368,0
TransactionId_27037,0
TransactionId_36152,0
TransactionId_7418,0
TransactionId_80661,0
TransactionId_83282,0
TransactionId_54714,0
TransactionId_94822,0
TransactionId_27924,0
TransactionId_34077,0
TransactionId_32530,0
TransactionId_7412,0
TransactionId_41738,0
TransactionId_74997,0
TransactionId_51346,0
TransactionId_138160,0
TransactionId_78804,0
TransactionId_45621,0
TransactionId_37674,0
TransactionId_49156,0
TransactionId_33660,0
TransactionId_22812,0
TransactionId_85186,0
TransactionId_125851,0
TransactionId_63442,0
TransactionId_41279,0
TransactionId_82008,0
TransactionId_112587,0
TransactionId_97884,0
TransactionId_5137,0
TransactionId_21589,0
TransactionId_68792,0
TransactionId_98874,0
TransactionId_125294,0
TransactionId_43709,0
TransactionId_125884,0
TransactionId_100674,0
TransactionId_72841,0
TransactionId_110677,0
TransactionId_138967,0
TransactionId_6794,0
TransactionId_69999,0
TransactionId_19770,0
TransactionId_70944,0
TransactionId_16033,0
TransactionId_136230,0
TransactionId_80913,0
TransactionId_17959,0
TransactionId_15220,0
TransactionId_59889,0
TransactionId_5054,0
TransactionId_84515,0
TransactionId_89617,0
TransactionId_108521,0
TransactionId_35390,0
TransactionId_91319,0
TransactionId_69579,0
TransactionId_137450,0
TransactionId_127067,0
TransactionId_55658,0
TransactionId_73691,0
TransactionId_90530,0
TransactionId_105114,0
TransactionId_53685,0
TransactionId_78531,0
TransactionId_29985,0
TransactionId_36424,0
TransactionId_116111,0
TransactionId_71846,0
TransactionId_10968,0
TransactionId_72638,0
TransactionId_78806,0
TransactionId_125418,0
TransactionId_52775,0
TransactionId_21352,0
TransactionId_101134,0
TransactionId_83285,0
TransactionId_64930,0
TransactionId_115043,0
TransactionId_7758,0
TransactionId_17926,0
TransactionId_112900,0
TransactionId_138109,0
TransactionId_55099,0
TransactionId_58604,0
TransactionId_66020,0
TransactionId_31564,0
TransactionId_46753,0
TransactionId_104350,0
TransactionId_117856,0
TransactionId_7748,0
TransactionId_129121,0
TransactionId_99256,0
TransactionId_77203,0
TransactionId_117506,0
TransactionId_58882,0
TransactionId_128270,0
TransactionId_51376,0
TransactionId_65095,0
TransactionId_21079,0
TransactionId_105246,0
TransactionId_105013,0
TransactionId_105523,0
TransactionId_124731,0
TransactionId_76309,0
TransactionId_124207,0
TransactionId_75431,0
TransactionId_30073,0
TransactionId_108059,0
TransactionId_140581,0
TransactionId_1839,0
TransactionId_113884,0
TransactionId_102467,0
TransactionId_110440,0
TransactionId_140182,0
TransactionId_80988,0
TransactionId_97372,0
TransactionId_59721,0
TransactionId_43455,0
TransactionId_53982,0
TransactionId_47502,0
TransactionId_6423,0
TransactionId_6545,0
TransactionId_69559,0
TransactionId_5788,0
TransactionId_67785,0
TransactionId_27137,0
TransactionId_19584,0
TransactionId_114807,0
TransactionId_85899,0
TransactionId_3924,0
TransactionId_79504,0
TransactionId_1688,0
TransactionId_17345,0
TransactionId_48641,0
TransactionId_29993,0
TransactionId_39886,0
TransactionId_102751,0
TransactionId_19837,0
TransactionId_110377,0
TransactionId_27519,0
TransactionId_35865,0
TransactionId_76195,0
TransactionId_100075,0
TransactionId_14394,0
TransactionId_123053,0
TransactionId_14569,0
TransactionId_76733,0
TransactionId_135060,0
TransactionId_52614,0
TransactionId_56633,0
TransactionId_69669,0
TransactionId_41161,0
TransactionId_42809,0
TransactionId_39237,0
TransactionId_977,0
TransactionId_138077,0
TransactionId_73677,0
TransactionId_70279,0
TransactionId_33276,0
TransactionId_77397,0
TransactionId_122941,0
TransactionId_7158,0
TransactionId_112482,0
TransactionId_54380,0
TransactionId_109436,0
TransactionId_1877,0
TransactionId_114932,0
TransactionId_138129,0
TransactionId_62664,0
TransactionId_13129,0
TransactionId_84295,0
TransactionId_8642,0
TransactionId_35041,0
TransactionId_38884,0
TransactionId_134387,0
TransactionId_105514,0
TransactionId_107833,0
TransactionId_1279,0
TransactionId_60350,0
TransactionId_20129,0
TransactionId_138773,0
TransactionId_51834,0
TransactionId_104756,0
TransactionId_16133,0
TransactionId_44528,0
TransactionId_130680,0
TransactionId_137716,0
TransactionId_90438,0
TransactionId_99667,0
TransactionId_12214,0
TransactionId_37371,0
TransactionId_132921,0
TransactionId_29009,0
TransactionId_96840,0
TransactionId_79534,0
TransactionId_125124,0
TransactionId_75467,0
TransactionId_24233,0
TransactionId_95283,0
TransactionId_115216,0
TransactionId_55843,0
TransactionId_108368,0
TransactionId_43847,0
TransactionId_93663,0
TransactionId_1901,0
TransactionId_16544,0
TransactionId_72411,0
TransactionId_44155,0
TransactionId_15301,0
TransactionId_106175,0
TransactionId_140276,0
TransactionId_132250,0
TransactionId_132404,0
TransactionId_13511,0
TransactionId_3178,0
TransactionId_82195,0
TransactionId_44137,0
TransactionId_67456,0
TransactionId_136778,0
TransactionId_24214,0
TransactionId_90840,0
TransactionId_4927,0
TransactionId_122044,0
TransactionId_31797,0
TransactionId_3049,0
TransactionId_106479,0
TransactionId_101545,0
TransactionId_18302,0
TransactionId_71150,0
TransactionId_57097,0
TransactionId_117768,0
TransactionId_30817,0
TransactionId_125619,0
TransactionId_25819,0
TransactionId_121044,0
TransactionId_27521,0
TransactionId_81973,0
TransactionId_74606,0
TransactionId_119481,0
TransactionId_57444,0
TransactionId_26897,0
TransactionId_51280,0
TransactionId_11719,0
TransactionId_121175,0
TransactionId_16715,0
TransactionId_137422,0
TransactionId_23465,0
TransactionId_31723,0
TransactionId_56826,0
TransactionId_34540,0
TransactionId_99963,0
TransactionId_42331,0
TransactionId_27887,0
TransactionId_134226,0
TransactionId_87234,0
TransactionId_79461,0
TransactionId_134822,0
TransactionId_117299,0
TransactionId_79270,0
TransactionId_33676,0
TransactionId_133256,0
TransactionId_110195,0
TransactionId_2172,0
TransactionId_132225,0
TransactionId_123890,0
TransactionId_13516,0
TransactionId_2709,0
TransactionId_121962,0
TransactionId_108477,0
TransactionId_75365,0
TransactionId_28751,0
TransactionId_54233,0
TransactionId_78070,0
TransactionId_101744,0
TransactionId_86253,0
TransactionId_120383,0
TransactionId_88014,0
TransactionId_84636,0
TransactionId_24106,0
TransactionId_29800,0
TransactionId_39694,0
TransactionId_88837,0
TransactionId_139236,0
TransactionId_124130,0
TransactionId_100575,0
TransactionId_82602,0
TransactionId_73977,0
TransactionId_69726,0
TransactionId_114109,0
TransactionId_122447,0
TransactionId_72446,0
TransactionId_56378,0
TransactionId_43624,0
TransactionId_10616,0
TransactionId_18127,0
TransactionId_110978,0
TransactionId_50750,0
TransactionId_100228,0
TransactionId_84281,0
TransactionId_110003,0
TransactionId_120651,0
TransactionId_21538,0
TransactionId_3349,0
TransactionId_78903,0
TransactionId_67805,0
TransactionId_14763,0
TransactionId_89178,0
TransactionId_27897,0
TransactionId_34715,0
TransactionId_52566,0
TransactionId_19784,0
TransactionId_114289,0
TransactionId_35681,0
TransactionId_109917,0
TransactionId_67552,0
TransactionId_38272,0
TransactionId_13096,0
TransactionId_136953,0
TransactionId_99197,0
TransactionId_20084,0
TransactionId_13577,0
TransactionId_92043,0
TransactionId_15986,0
TransactionId_77646,0
TransactionId_14734,0
TransactionId_87279,0
TransactionId_125266,0
TransactionId_48566,0
TransactionId_35758,0
TransactionId_106030,0
TransactionId_48242,0
TransactionId_25634,0
TransactionId_113270,0
TransactionId_128202,0
TransactionId_53463,0
TransactionId_15243,0
TransactionId_134929,0
TransactionId_97951,0
TransactionId_136962,0
TransactionId_124590,0
TransactionId_94406,0
TransactionId_107549,0
TransactionId_119734,0
TransactionId_119051,0
TransactionId_8579,0
TransactionId_62348,0
TransactionId_102757,0
TransactionId_79575,0
TransactionId_16157,0
TransactionId_137233,0
TransactionId_79351,0
TransactionId_49498,0
TransactionId_111786,0
TransactionId_117716,0
TransactionId_5851,0
TransactionId_126857,0
TransactionId_22884,0
TransactionId_133774,0
TransactionId_70680,0
TransactionId_66697,0
TransactionId_14350,0
TransactionId_116000,0
TransactionId_74818,0
TransactionId_139648,0
TransactionId_17937,0
TransactionId_21916,0
TransactionId_115845,0
TransactionId_1699,0
TransactionId_15227,0
TransactionId_101353,0
TransactionId_50228,0
TransactionId_138240,0
TransactionId_36216,0
TransactionId_135248,0
TransactionId_81632,0
TransactionId_101521,0
TransactionId_12979,0
TransactionId_86105,0
TransactionId_51496,0
TransactionId_26731,0
TransactionId_129573,0
TransactionId_21410,0
TransactionId_138568,0
TransactionId_30254,0
TransactionId_21593,0
TransactionId_89596,0
TransactionId_46357,0
TransactionId_25700,0
TransactionId_58216,0
TransactionId_34731,0
TransactionId_8722,0
TransactionId_63367,0
TransactionId_73925,0
TransactionId_24622,0
TransactionId_55777,0
TransactionId_121652,0
TransactionId_18614,0
TransactionId_130244,0
TransactionId_42824,0
TransactionId_21566,0
TransactionId_54110,0
TransactionId_566,0
TransactionId_41531,0
TransactionId_65309,0
TransactionId_38152,0
TransactionId_15125,0
TransactionId_105001,0
TransactionId_319,0
TransactionId_81777,0
TransactionId_87651,0
TransactionId_38609,0
TransactionId_134251,0
TransactionId_102830,0
TransactionId_105247,0
TransactionId_67644,0
TransactionId_80397,0
TransactionId_26233,0
TransactionId_75255,0
TransactionId_43070,0
TransactionId_103772,0
TransactionId_124378,0
TransactionId_126964,0
TransactionId_112187,0
TransactionId_87105,0
TransactionId_40238,0
TransactionId_69968,0
TransactionId_8311,0
TransactionId_22578,0
TransactionId_71728,0
TransactionId_103666,0
TransactionId_119843,0
TransactionId_27002,0
TransactionId_49355,0
TransactionId_25011,0
TransactionId_121800,0
TransactionId_53323,0
TransactionId_123618,0
TransactionId_75120,0
TransactionId_135938,0
TransactionId_65796,0
TransactionId_87203,0
TransactionId_93291,0
TransactionId_107001,0
TransactionId_68096,0
TransactionId_95693,0
TransactionId_83299,0
TransactionId_50007,0
TransactionId_22205,0
TransactionId_78228,0
TransactionId_96304,0
TransactionId_111893,0
TransactionId_121561,0
TransactionId_117819,0
TransactionId_137612,0
TransactionId_127959,0
TransactionId_33266,0
TransactionId_70984,0
TransactionId_104545,0
TransactionId_122647,0
TransactionId_130506,0
TransactionId_1421,0
TransactionId_139839,0
TransactionId_81948,0
TransactionId_124705,0
TransactionId_111210,0
TransactionId_87610,0
TransactionId_106712,0
TransactionId_26607,0
TransactionId_109016,0
TransactionId_24142,0
TransactionId_130884,0
TransactionId_105069,0
TransactionId_106695,0
TransactionId_132930,0
TransactionId_42695,0
TransactionId_39718,0
TransactionId_66333,0
TransactionId_9780,0
TransactionId_50616,0
TransactionId_61189,0
TransactionId_134589,0
TransactionId_121113,0
TransactionId_108524,0
TransactionId_108074,0
TransactionId_59498,0
TransactionId_63859,0
TransactionId_36498,0
TransactionId_69633,0
TransactionId_86452,0
TransactionId_21652,0
TransactionId_109772,0
TransactionId_58805,0
TransactionId_130830,0
TransactionId_41104,0
TransactionId_21941,0
TransactionId_18681,0
TransactionId_52439,0
TransactionId_138088,0
TransactionId_6207,0
TransactionId_123853,0
TransactionId_54254,0
TransactionId_77336,0
TransactionId_13696,0
TransactionId_41641,0
TransactionId_12059,0
TransactionId_96131,0
TransactionId_120629,0
TransactionId_69986,0
TransactionId_70803,0
TransactionId_54351,0
TransactionId_114172,0
TransactionId_25937,0
TransactionId_85374,0
TransactionId_134511,0
TransactionId_69473,0
TransactionId_115846,0
TransactionId_37650,0
TransactionId_96661,0
TransactionId_85340,0
TransactionId_11531,0
TransactionId_76123,0
TransactionId_38452,0
TransactionId_91808,0
TransactionId_17633,0
TransactionId_138650,0
TransactionId_97416,0
TransactionId_124596,0
TransactionId_44963,0
TransactionId_2205,0
TransactionId_7283,0
TransactionId_87277,0
TransactionId_72382,0
TransactionId_42510,0
TransactionId_111578,0
TransactionId_60263,0
TransactionId_83095,0
TransactionId_91010,0
TransactionId_14916,0
TransactionId_51946,0
TransactionId_118486,0
TransactionId_100070,0
TransactionId_140613,0
TransactionId_4552,0
TransactionId_48425,0
TransactionId_84706,0
TransactionId_139107,0
TransactionId_35347,0
TransactionId_40355,0
TransactionId_40954,0
TransactionId_17967,0
TransactionId_6392,0
TransactionId_37028,0
TransactionId_25976,0
TransactionId_89574,0
TransactionId_134016,0
TransactionId_63542,0
TransactionId_45114,0
TransactionId_63064,0
TransactionId_134177,0
TransactionId_78067,0
TransactionId_77541,0
TransactionId_51457,0
TransactionId_102853,0
TransactionId_75853,0
TransactionId_136889,0
TransactionId_37786,0
TransactionId_24908,0
TransactionId_37515,0
TransactionId_82777,0
TransactionId_61612,0
TransactionId_44097,0
TransactionId_90295,0
TransactionId_5898,0
TransactionId_73860,0
TransactionId_92141,0
TransactionId_134852,0
TransactionId_102613,0
TransactionId_5193,0
TransactionId_58512,0
TransactionId_131210,0
TransactionId_63877,0
TransactionId_127526,0
TransactionId_35705,0
TransactionId_73213,0
TransactionId_66383,0
TransactionId_6911,0
TransactionId_110420,0
TransactionId_71774,0
TransactionId_74910,0
TransactionId_137311,0
TransactionId_126438,0
TransactionId_43779,0
TransactionId_106753,0
TransactionId_54926,0
TransactionId_102461,0
TransactionId_74844,0
TransactionId_67249,0
TransactionId_25923,0
TransactionId_15949,0
TransactionId_113457,0
TransactionId_94165,0
TransactionId_102659,0
TransactionId_91195,0
TransactionId_18560,0
TransactionId_47423,0
TransactionId_85793,0
TransactionId_40326,0
TransactionId_77381,0
TransactionId_112327,0
TransactionId_139689,0
TransactionId_80432,0
TransactionId_68660,0
TransactionId_28200,0
TransactionId_118216,0
TransactionId_110841,0
TransactionId_33360,0
TransactionId_133364,0
TransactionId_116155,0
TransactionId_107951,0
TransactionId_86706,0
TransactionId_24784,0
TransactionId_41546,0
TransactionId_22040,0
TransactionId_63481,0
TransactionId_62610,0
TransactionId_22029,0
TransactionId_28776,0
TransactionId_13194,0
TransactionId_4854,0
TransactionId_132648,0
TransactionId_82936,0
TransactionId_118170,0
TransactionId_115493,0
TransactionId_36037,0
TransactionId_48552,0
TransactionId_32691,0
TransactionId_95852,0
TransactionId_106816,0
TransactionId_86496,0
TransactionId_40554,0
TransactionId_130562,0
TransactionId_37081,0
TransactionId_106179,0
TransactionId_16731,0
TransactionId_84429,0
TransactionId_96353,0
TransactionId_46395,0
TransactionId_36042,0
TransactionId_43103,0
TransactionId_126234,0
TransactionId_4234,0
TransactionId_48409,0
TransactionId_6918,0
TransactionId_76639,0
TransactionId_34564,0
TransactionId_38508,0
TransactionId_17056,0
TransactionId_29434,0
TransactionId_58561,0
TransactionId_104733,0
TransactionId_73587,0
TransactionId_97102,0
TransactionId_18698,0
TransactionId_10253,0
TransactionId_117232,0
TransactionId_18405,0
TransactionId_45703,0
TransactionId_105034,0
TransactionId_40089,0
TransactionId_43166,0
TransactionId_91564,0
TransactionId_56657,0
TransactionId_28300,0
TransactionId_23883,0
TransactionId_77759,0
TransactionId_12376,0
TransactionId_26540,0
TransactionId_49686,0
TransactionId_31472,0
TransactionId_122700,0
TransactionId_105953,0
TransactionId_77354,0
TransactionId_113647,0
TransactionId_12719,0
TransactionId_127866,0
TransactionId_130908,0
TransactionId_37482,0
TransactionId_127429,0
TransactionId_4154,0
TransactionId_70208,0
TransactionId_102447,0
TransactionId_95724,0
TransactionId_119763,0
TransactionId_49689,0
TransactionId_56553,0
TransactionId_89951,0
TransactionId_102742,0
TransactionId_97734,0
TransactionId_68428,0
TransactionId_138497,0
TransactionId_43707,0
TransactionId_91534,0
TransactionId_54165,0
TransactionId_128536,0
TransactionId_87967,0
TransactionId_93054,0
TransactionId_58043,0
TransactionId_32007,0
TransactionId_119783,0
TransactionId_91071,0
TransactionId_112240,0
TransactionId_15634,0
TransactionId_93074,0
TransactionId_85057,0
TransactionId_113763,0
TransactionId_93204,0
TransactionId_24351,0
TransactionId_23673,0
TransactionId_104100,0
TransactionId_84837,0
TransactionId_28008,0
TransactionId_54172,0
TransactionId_19847,0
TransactionId_108020,0
TransactionId_38714,0
TransactionId_117136,0
TransactionId_122726,0
TransactionId_113379,0
TransactionId_15400,0
TransactionId_77615,0
TransactionId_29427,0
TransactionId_120156,0
TransactionId_64062,0
TransactionId_98128,0
TransactionId_57638,0
TransactionId_27198,0
TransactionId_10708,0
TransactionId_54461,0
TransactionId_93242,0
TransactionId_95463,0
TransactionId_109871,0
TransactionId_137221,0
TransactionId_47697,0
TransactionId_55873,0
TransactionId_119181,0
TransactionId_64587,0
TransactionId_4798,0
TransactionId_83725,0
TransactionId_26276,0
TransactionId_29375,0
TransactionId_60649,0
TransactionId_72331,0
TransactionId_93429,0
TransactionId_121521,0
TransactionId_2789,0
TransactionId_54935,0
TransactionId_105875,0
TransactionId_2498,0
TransactionId_11065,0
TransactionId_59787,0
TransactionId_18018,0
TransactionId_49478,0
TransactionId_124023,0
TransactionId_66037,0
TransactionId_114238,0
TransactionId_59733,0
TransactionId_48719,0
TransactionId_43100,0
TransactionId_113388,0
TransactionId_3894,0
TransactionId_62675,0
TransactionId_18628,0
TransactionId_99369,0
TransactionId_57591,0
TransactionId_102821,0
TransactionId_121365,0
TransactionId_9544,0
TransactionId_116901,0
TransactionId_22255,0
TransactionId_53399,0
TransactionId_135962,0
TransactionId_95704,0
TransactionId_119159,0
TransactionId_97699,0
TransactionId_44552,0
TransactionId_40836,0
TransactionId_125992,0
TransactionId_28262,0
TransactionId_118763,0
TransactionId_41997,0
TransactionId_103256,0
TransactionId_10680,0
TransactionId_27935,0
TransactionId_119686,0
TransactionId_87908,0
TransactionId_57194,0
TransactionId_39346,0
TransactionId_16536,0
TransactionId_113407,0
TransactionId_115346,0
TransactionId_24317,0
TransactionId_29682,0
TransactionId_68317,0
TransactionId_76472,0
TransactionId_13204,0
TransactionId_27771,0
TransactionId_2420,0
TransactionId_139661,0
TransactionId_4717,0
TransactionId_53793,0
TransactionId_33352,0
TransactionId_28498,0
TransactionId_74998,0
TransactionId_48806,0
TransactionId_59926,0
TransactionId_22168,0
TransactionId_39253,0
TransactionId_99589,0
TransactionId_9143,0
TransactionId_102458,0
TransactionId_88545,0
TransactionId_101781,0
TransactionId_116246,0
TransactionId_127160,0
TransactionId_65366,0
TransactionId_116530,0
TransactionId_125687,0
TransactionId_77128,0
TransactionId_134102,0
TransactionId_96093,0
TransactionId_31257,0
TransactionId_3022,0
TransactionId_54219,0
TransactionId_23429,0
TransactionId_128641,0
TransactionId_76138,0
TransactionId_137637,0
TransactionId_49936,0
TransactionId_107150,0
TransactionId_76877,0
TransactionId_15528,0
TransactionId_41892,0
TransactionId_53137,0
TransactionId_119301,0
TransactionId_88342,0
TransactionId_103249,0
TransactionId_110934,0
TransactionId_92885,0
TransactionId_120054,0
TransactionId_27354,0
TransactionId_86035,0
TransactionId_126726,0
TransactionId_103211,0
TransactionId_88765,0
TransactionId_109963,0
TransactionId_13198,0
TransactionId_35091,0
TransactionId_124512,0
TransactionId_40817,0
TransactionId_113791,0
TransactionId_77636,0
TransactionId_77720,0
TransactionId_65982,0
TransactionId_71980,0
TransactionId_5265,0
TransactionId_36031,0
TransactionId_120549,0
TransactionId_6655,0
TransactionId_39040,0
TransactionId_42957,0
TransactionId_11393,0
TransactionId_89146,0
TransactionId_131294,0
TransactionId_136084,0
TransactionId_123744,0
TransactionId_125230,0
TransactionId_61526,0
TransactionId_30813,0
TransactionId_113303,0
TransactionId_56761,0
TransactionId_131938,0
TransactionId_30034,0
TransactionId_85090,0
TransactionId_127779,0
TransactionId_54411,0
TransactionId_32407,0
TransactionId_139608,0
TransactionId_25597,0
TransactionId_89659,0
TransactionId_134461,0
TransactionId_124714,0
TransactionId_55430,0
TransactionId_105262,0
TransactionId_107793,0
TransactionId_48939,0
TransactionId_92717,0
TransactionId_117333,0
TransactionId_67744,0
TransactionId_80198,0
TransactionId_131679,0
TransactionId_103436,0
TransactionId_55240,0
TransactionId_129765,0
TransactionId_103076,0
TransactionId_26259,0
TransactionId_140304,0
TransactionId_78142,0
TransactionId_82799,0
TransactionId_75566,0
TransactionId_98592,0
TransactionId_56217,0
TransactionId_88008,0
TransactionId_136842,0
TransactionId_132513,0
TransactionId_34648,0
TransactionId_346,0
TransactionId_108171,0
TransactionId_27028,0
TransactionId_72087,0
TransactionId_10829,0
TransactionId_133239,0
TransactionId_85192,0
TransactionId_10210,0
TransactionId_111510,0
TransactionId_93079,0
TransactionId_62317,0
TransactionId_85646,0
TransactionId_38464,0
TransactionId_93378,0
TransactionId_77808,0
TransactionId_72228,0
TransactionId_36275,0
TransactionId_40001,0
TransactionId_67745,0
TransactionId_105416,0
TransactionId_108609,0
TransactionId_125384,0
TransactionId_6382,0
TransactionId_115781,0
TransactionId_112066,0
TransactionId_75657,0
TransactionId_9750,0
TransactionId_131660,0
TransactionId_9042,0
TransactionId_49270,0
TransactionId_48362,0
TransactionId_29663,0
TransactionId_46582,0
TransactionId_50204,0
TransactionId_56393,0
TransactionId_59978,0
TransactionId_123321,0
TransactionId_124967,0
TransactionId_75485,0
TransactionId_17571,0
TransactionId_68521,0
TransactionId_113227,0
TransactionId_15997,0
TransactionId_37131,0
TransactionId_88537,0
TransactionId_98493,0
TransactionId_130003,0
TransactionId_135967,0
TransactionId_16447,0
TransactionId_110324,0
TransactionId_79164,0
TransactionId_25103,0
TransactionId_18099,0
TransactionId_121092,0
TransactionId_69789,0
TransactionId_115039,0
TransactionId_91555,0
TransactionId_78313,0
